sat1_inclination,sat1_eccentricity,sat1_mean_motion,sat2_inclination,sat2_eccentricity,sat2_mean_motion,min_distance_km,label
1.5745540206744404,0.0023038,0.06004388655214101,1.5748175653914915,0.0019462,0.05902990780896439,14465.929379547193,no_collision
1.5748175653914915,0.0019462,0.05902990780896439,0.5609837281760175,0.0012909,0.04316674192267999,7909.672178911831,no_collision
0.5609837281760175,0.0012909,0.04316674192267999,1.570363485140402,0.0070955,0.058187837975723286,13913.239550904378,no_collision
1.570363485140402,0.0070955,0.058187837975723286,1.5694489326123569,0.0070082,0.0583028742411518,11566.751085706812,no_collision
1.5694489326123569,0.0070082,0.0583028742411518,1.2203045423971512,0.0003859,0.06417853694896315,9849.848882516148,no_collision
1.2203045423971512,0.0003859,0.06417853694896315,0.03201981045708797,0.0052031,0.004774601721537572,32994.6513441731,no_collision
0.03201981045708797,0.0052031,0.004774601721537572,1.221288908095276,0.0007983,0.06106391028681515,36644.6314155351,no_collision
1.221288908095276,0.0007983,0.06106391028681515,1.221266218815,0.0009961,0.0609449016520091,10745.724690775442,no_collision
1.221266218815,0.0009961,0.0609449016520091,1.220372610237979,0.0011472,0.0666588830356684,10495.96798149641,no_collision
1.220372610237979,0.0011472,0.0666588830356684,0.011747811195173832,0.0019961,0.004283190482537478,37485.91576168684,no_collision
0.011747811195173832,0.0019961,0.004283190482537478,1.5292190933538876,0.0058538,0.06271079563861413,43094.086456072895,no_collision
1.5292190933538876,0.0058538,0.06271079563861413,1.7801136639865764,0.0012626,0.054702543784823865,13282.76369140891,no_collision
1.7801136639865764,0.0012626,0.054702543784823865,0.8696137904646787,0.0205743,0.06031613631700263,8784.456259054554,no_collision
0.8696137904646787,0.0205743,0.06031613631700263,1.9173506484001426,0.0044611,0.027867020591550457,19154.568952636062,no_collision
1.9173506484001426,0.0044611,0.027867020591550457,0.1744334414320693,0.0002978,0.00428432952804056,53104.447324567205,no_collision
0.1744334414320693,0.0002978,0.00428432952804056,0.46436579144411533,0.6065183,0.008982790737361105,46382.980516954216,no_collision
0.46436579144411533,0.6065183,0.008982790737361105,1.706155336933317,0.0006361,0.06498942621331799,7185.633927105411,no_collision
1.706155336933317,0.0006361,0.06498942621331799,0.8728042523373244,0.00114,0.054302109883845845,3894.9966284371803,no_collision
0.8728042523373244,0.00114,0.054302109883845845,0.22454708024458248,0.0035332,0.0043751064586312755,45225.03958160802,no_collision
0.22454708024458248,0.0035332,0.0043751064586312755,1.1299959709112086,0.0023472,0.009300693559432686,60753.33994216682,no_collision
1.1299959709112086,0.0023472,0.009300693559432686,1.13697205193143,0.0020167,0.009302806018692836,40419.41466968049,no_collision
1.13697205193143,0.0020167,0.009302806018692836,0.21848031576465018,0.0003563,0.004375107200396208,39853.83578570194,no_collision
0.21848031576465018,0.0003563,0.004375107200396208,1.7260904876495962,0.0012367,0.0625684216702464,41447.6090373129,no_collision
1.7260904876495962,0.0012367,0.0625684216702464,0.4968708034332577,0.0001721,0.06656195696105704,7973.715657120544,no_collision
0.4968708034332577,0.0001721,0.06656195696105704,0.23474503906398533,0.0003018,0.004375316683539679,42807.7044235927,no_collision
0.23474503906398533,0.0003018,0.004375316683539679,0.24816487568256973,0.0005313,0.004293450880510871,48881.62023195755,no_collision
0.24816487568256973,0.0005313,0.004293450880510871,0.24630959068769978,0.0008585,0.004374971937379178,59295.419350113756,no_collision
0.24630959068769978,0.0008585,0.004374971937379178,0.24767443816275933,0.0005615,0.0043277934187697445,53183.569938714856,no_collision
0.24767443816275933,0.0005615,0.0043277934187697445,0.918802404773635,0.0137387,0.028243527861079348,46752.51331452738,no_collision
0.918802404773635,0.0137387,0.028243527861079348,0.24738296817767627,0.0009899,0.0043754861986432785,50036.304295475114,no_collision
0.24738296817767627,0.0009899,0.0043754861986432785,0.43576857165018823,0.0042367,0.06308798485191501,45507.66519194336,no_collision
0.43576857165018823,0.0042367,0.06308798485191501,0.20552822738560025,8.72e-05,0.004375171777578532,37069.95677743136,no_collision
0.20552822738560025,8.72e-05,0.004375171777578532,1.7247919626861123,0.0006779,0.062284554644817657,40461.01717252732,no_collision
1.7247919626861123,0.0006779,0.062284554644817657,1.7232595636028614,0.0009086,0.062430714188699735,5890.343125802927,no_collision
1.7232595636028614,0.0009086,0.062430714188699735,1.7231670611525054,0.0009332,0.06244877546666461,6495.5239326114815,no_collision
1.7231670611525054,0.0009332,0.06244877546666461,0.2984321034692584,0.0001341,0.004375166497957545,47275.284032957265,no_collision
0.2984321034692584,0.0001341,0.004375166497957545,1.1312281733631167,0.0145985,0.04920002575157127,44028.86642992582,no_collision
1.1312281733631167,0.0145985,0.04920002575157127,0.16894089027604314,0.0003156,0.004375138747222438,48962.88565260843,no_collision
0.16894089027604314,0.0003156,0.004375138747222438,0.23597549618664135,0.0011061,0.004375238274623033,55580.332908532015,no_collision
0.23597549618664135,0.0011061,0.004375238274623033,0.2433722015565933,0.0002401,0.004375211571085477,81444.06051665616,no_collision
0.2433722015565933,0.0002401,0.004375211571085477,1.386915418121782,0.6140166,0.005665634410748882,74665.30797274462,no_collision
1.386915418121782,0.6140166,0.005665634410748882,0.17236697159770797,0.0005284,0.0043623788195940325,78769.75783990996,no_collision
0.17236697159770797,0.0005284,0.0043623788195940325,1.1052489474471812,0.0833242,0.05868650585742086,44691.07981794226,no_collision
1.1052489474471812,0.0833242,0.05868650585742086,1.7204164222513625,0.0348834,0.05904667496892214,14791.778979358092,no_collision
1.7204164222513625,0.0348834,0.05904667496892214,0.15828041920486174,0.0006934,0.004363372086471342,42259.59434449418,no_collision
0.15828041920486174,0.0006934,0.004363372086471342,0.16694074295325761,0.0003626,0.004363022453388937,68036.26363670792,no_collision
0.16694074295325761,0.0003626,0.004363022453388937,0.974179956610163,0.0092239,0.00875119200333969,63200.55029833865,no_collision
0.974179956610163,0.0092239,0.00875119200333969,1.2209223889523573,0.002095,0.062296236351667415,19973.68770231947,no_collision
1.2209223889523573,0.002095,0.062296236351667415,0.12732176893298633,0.0002934,0.00437518277315282,39680.880400668124,no_collision
0.12732176893298633,0.0002934,0.00437518277315282,0.21586755787441467,0.0001877,0.004375417519937212,28766.789254274783,no_collision
0.21586755787441467,0.0001877,0.004375417519937212,0.7856477454804834,0.0002704,0.06309880842400478,44059.672546977774,no_collision
0.7856477454804834,0.0002704,0.06309880842400478,0.15557864952277453,0.0004574,0.0043752277590142895,37939.67569096691,no_collision
0.15557864952277453,0.0004574,0.0043752277590142895,1.8843360002694178,0.0041479,0.06260429835291778,39785.26639192166,no_collision
1.8843360002694178,0.0041479,0.06260429835291778,1.8851440877130914,0.0061727,0.06206155501712112,11319.2557642117,no_collision
1.8851440877130914,0.0061727,0.06206155501712112,1.7197409798308407,0.0009006,0.06226429656455652,6389.589067803883,no_collision
1.7197409798308407,0.0009006,0.06226429656455652,1.7273750499790639,0.0002216,0.06214770420720017,4706.4368422942625,no_collision
1.7273750499790639,0.0002216,0.06214770420720017,0.7853021702885886,0.0004648,0.06276206935414722,2604.455438136911,no_collision
0.7853021702885886,0.0004648,0.06276206935414722,0.7853004249593366,0.0001989,0.06271131142704134,12299.986345902376,no_collision
0.7853004249593366,0.0001989,0.06271131142704134,0.7854627405797722,0.0003065,0.0627503581512331,10341.915498579165,no_collision
0.7854627405797722,0.0003065,0.0627503581512331,0.4362642451577546,0.0016986,0.06306347340426677,11664.899669765906,no_collision
0.4362642451577546,0.0016986,0.06306347340426677,0.9011850513040041,0.0002517,0.0676487815584217,11830.041855721409,no_collision
0.9011850513040041,0.0002517,0.0676487815584217,1.2199345325957285,0.0003399,0.06572223315576325,5719.4752583820255,no_collision
1.2199345325957285,0.0003399,0.06572223315576325,0.20691227348243177,0.0002546,0.004375277020932427,45660.49016352872,no_collision
0.20691227348243177,0.0002546,0.004375277020932427,1.721528196984883,0.0013572,0.06336762612979206,38870.589974660754,no_collision
1.721528196984883,0.0013572,0.06336762612979206,0.8708634462091066,0.8389429,0.001649479521932693,141687.98171755864,no_collision
0.8708634462091066,0.8389429,0.001649479521932693,0.0008552113334772215,0.0003798,0.004375481311721373,111347.96721387151,no_collision
0.0008552113334772215,0.0003798,0.004375481311721373,0.9035953510010083,0.0115067,0.008750906816539911,65289.58924665418,no_collision
0.9035953510010083,0.0115067,0.008750906816539911,0.16948368767341335,0.0001727,0.004375187049209487,27070.985195114943,no_collision
0.16948368767341335,0.0001727,0.004375187049209487,0.7856948693702874,0.0006777,0.06267091381800852,36605.72384478358,no_collision
0.7856948693702874,0.0006777,0.06267091381800852,1.1548267701793322,0.4833397,0.002187610301582178,46843.62409083152,no_collision
1.1548267701793322,0.4833397,0.002187610301582178,1.7103703070768832,0.0001288,0.0637361981726103,56022.34657996042,no_collision
1.7103703070768832,0.0001288,0.0637361981726103,0.1978505240060772,0.0005749,0.0043247045786927955,46676.66634114648,no_collision
0.1978505240060772,0.0005749,0.0043247045786927955,0.14513983526659643,0.0005117,0.004375260178505144,78559.14693194356,no_collision
0.14513983526659643,0.0005117,0.004375260178505144,1.6386180761981444,0.7653143,0.007359402098783244,57549.281186936845,no_collision
1.6386180761981444,0.7653143,0.007359402098783244,0.2252696465549081,0.000158,0.004374942354048357,79266.43873816647,no_collision
0.2252696465549081,0.000158,0.004374942354048357,0.9590165360688363,0.0035412,0.008751944196614066,39424.797951637964,no_collision
0.9590165360688363,0.0035412,0.008751944196614066,0.21164909707234436,0.0009029,0.004366450410939547,68186.68173272887,no_collision
0.21164909707234436,0.0009029,0.004366450410939547,0.958770444644305,0.0132856,0.008751352442731179,67270.82954636625,no_collision
0.958770444644305,0.0132856,0.008751352442731179,2.526662543563883,0.8422958,0.001956075752044005,26330.589328766044,no_collision
2.526662543563883,0.8422958,0.001956075752044005,0.1679041647003585,0.0002187,0.004337484664874061,52903.27331315536,no_collision
0.1679041647003585,0.0002187,0.004337484664874061,2.637557273577099,0.9086919,0.001872859413240004,153378.24448430934,no_collision
2.637557273577099,0.9086919,0.001872859413240004,2.531106151839461,0.8428555,0.001938187567107696,43688.2496195105,no_collision
2.531106151839461,0.8428555,0.001938187567107696,0.021460568482522275,0.000314,0.004375214712678131,94028.0253215423,no_collision
0.021460568482522275,0.000314,0.004375214712678131,0.19239287943509095,0.0001607,0.004375336100327607,30459.142160865325,no_collision
0.19239287943509095,0.0001607,0.004375336100327607,0.0009145525280450287,0.0003743,0.004375165494393224,60154.432581423556,no_collision
0.0009145525280450287,0.0003743,0.004375165494393224,0.9674848735995127,0.0165293,0.0087509113980292,55179.25972218156,no_collision
0.9674848735995127,0.0165293,0.0087509113980292,1.7006942017038265,0.0004326,0.06726172150463648,27051.881113833468,no_collision
1.7006942017038265,0.0004326,0.06726172150463648,0.19476652721780321,0.0040115,0.004375152273524141,41952.13904935528,no_collision
0.19476652721780321,0.0040115,0.004375152273524141,0.17440551616403735,0.0003659,0.004327518005813779,16265.951125264386,no_collision
0.17440551616403735,0.0003659,0.004327518005813779,0.1438639995833886,0.0003027,0.004375168985051728,74242.44272656107,no_collision
0.1438639995833886,0.0003027,0.004375168985051728,0.785204431850477,0.0013306,0.017121747288140268,56955.48265420204,no_collision
0.785204431850477,0.0013306,0.017121747288140268,0.21741391959168163,9.53e-05,0.004375074388206271,40794.54981221176,no_collision
0.21741391959168163,9.53e-05,0.004375074388206271,0.09130864514733535,0.0004202,0.004375213054615341,7474.668250377545,no_collision
0.09130864514733535,0.0004202,0.004375213054615341,1.170264207413222,0.0006193,0.062471667859632235,48529.17057501761,no_collision
1.170264207413222,0.0006193,0.062471667859632235,1.7095238223896658,0.0056527,0.0656834000162387,6345.073377611441,no_collision
1.7095238223896658,0.0056527,0.0656834000162387,1.29271301707464,8.9e-05,0.0651887529368054,13131.13258718055,no_collision
1.29271301707464,8.9e-05,0.0651887529368054,1.741491272969194,0.00192,0.05978815912117632,434.72942716542025,no_collision
1.741491272969194,0.00192,0.05978815912117632,1.4405371687308037,0.0005382,0.05500212732563389,10558.022510034247,no_collision
1.4405371687308037,0.0005382,0.05500212732563389,1.4406541057906874,0.0001349,0.05504797411439083,10251.968753007619,no_collision
1.4406541057906874,0.0001349,0.05504797411439083,0.18786025936766165,0.009948,0.004375297484917906,43963.47112530312,no_collision
0.18786025936766165,0.009948,0.004375297484917906,0.10561336369668087,0.0002358,0.004375209825756225,34591.99588349761,no_collision
0.10561336369668087,0.0002358,0.004375209825756225,1.7170304835024937,0.0001419,0.06376269292515405,45949.93730892904,no_collision
1.7170304835024937,0.0001419,0.06376269292515405,0.06963340116681777,0.0003505,0.004375212574649797,37080.53853118766,no_collision
0.06963340116681777,0.0003505,0.004375212574649797,0.10261663337100661,0.0002628,0.004375251190059497,19770.51103880374,no_collision
0.10261663337100661,0.0002628,0.004375251190059497,0.04958829470766289,0.0003298,0.004375195994021903,30510.451948542814,no_collision
0.04958829470766289,0.0003298,0.004375195994021903,1.439582473629963,0.0024158,0.05430656383319724,37177.97293599928,no_collision
1.439582473629963,0.0024158,0.05430656383319724,1.439575492312955,0.0024995,0.0543205865501727,13155.804992708407,no_collision
1.439575492312955,0.0024995,0.0543205865501727,0.08587892584438098,0.0003719,0.0043752207776972816,45731.42462363493,no_collision
0.08587892584438098,0.0003719,0.0043752207776972816,0.16431402242900617,0.0002991,0.004375132900369443,70438.46798382857,no_collision
0.16431402242900617,0.0002991,0.004375132900369443,1.1266711186861595,0.0064998,0.06441098544016413,45857.555724715356,no_collision
1.1266711186861595,0.0064998,0.06441098544016413,1.1266554107228914,0.0059281,0.06465091903766168,307.0698015017023,no_collision
1.1266554107228914,0.0059281,0.06465091903766168,1.1267130065882074,0.0051214,0.06476929193628768,9341.553101018279,no_collision
1.1267130065882074,0.0051214,0.06476929193628768,0.15077899407979012,0.0005651,0.004375213970913199,45574.250117142044,no_collision
0.15077899407979012,0.0005651,0.004375213970913199,1.7228511565578948,0.0014984,0.06195037230778133,47239.34132288601,no_collision
1.7228511565578948,0.0014984,0.06195037230778133,0.6979955651160762,0.0015915,0.06548019207319392,8498.057382751138,no_collision
0.6979955651160762,0.0015915,0.06548019207319392,0.9593743285654951,0.0142545,0.008750789792213566,30758.02347383846,no_collision
0.9593743285654951,0.0142545,0.008750789792213566,0.1792261155580457,0.0002027,0.004375247350335143,62934.42220299812,no_collision
0.1792261155580457,0.0002027,0.004375247350335143,0.9596640532213261,0.0257369,0.008750904722144811,66789.94977242328,no_collision
0.9596640532213261,0.0257369,0.008750904722144811,0.20629268159797376,0.0099426,0.004375143023279105,50262.143515816315,no_collision
0.20629268159797376,0.0099426,0.004375143023279105,0.0666052549146076,0.0002123,0.004375224922854254,7338.103641561696,no_collision
0.0666052549146076,0.0002123,0.004375224922854254,0.1132387071986441,0.0003762,0.004375220254098506,82700.8017358863,no_collision
0.1132387071986441,0.0003762,0.004375220254098506,0.14469826696584187,0.0006132,0.004375206378730952,38529.98648338941,no_collision
0.14469826696584187,0.0006132,0.004375206378730952,0.10503565971427074,0.000563,0.004375114661678761,69641.20861119113,no_collision
0.10503565971427074,0.000563,0.004375114661678761,1.722728983510255,0.0010105,0.06201219719314118,41604.5588511302,no_collision
1.722728983510255,0.0010105,0.06201219719314118,1.7222106207224126,0.0010851,0.062134293228127545,14385.02579389758,no_collision
1.7222106207224126,0.0010851,0.062134293228127545,1.7222594899414685,0.0010525,0.06210515129107407,14267.595325014407,no_collision
1.7222594899414685,0.0010525,0.06210515129107407,0.040163516746893516,0.000117,0.004336546855833734,44144.781982607594,no_collision
0.040163516746893516,0.000117,0.004336546855833734,1.290321915999408,0.0008928,0.06460989930601699,36008.96078094828,no_collision
1.290321915999408,0.0008928,0.06460989930601699,1.4393660528027157,0.0022943,0.054331299337488204,6488.094203891214,no_collision
1.4393660528027157,0.0022943,0.054331299337488204,1.4393555808272036,0.0023693,0.05434498315515616,14803.04809712951,no_collision
1.4393555808272036,0.0023693,0.05434498315515616,0.1703563522994105,0.0001814,0.004375286402077156,38521.000286875686,no_collision
0.1703563522994105,0.0001814,0.004375286402077156,1.7161805081567723,0.0010168,0.06424573011803629,44678.45647064403,no_collision
1.7161805081567723,0.0010168,0.06424573011803629,1.716885621174578,0.0013083,0.06386886248165011,12028.210628025845,no_collision
1.716885621174578,0.0013083,0.06386886248165011,0.009105382707654418,0.0001918,0.004375174177406253,48775.80580762001,no_collision
0.009105382707654418,0.0001918,0.004375174177406253,1.7146027305129694,0.0063061,0.06265676901525188,43649.892551894205,no_collision
1.7146027305129694,0.0063061,0.06265676901525188,1.7280871443138777,0.0008104,0.06171306857240069,6802.266709894626,no_collision
1.7280871443138777,0.0008104,0.06171306857240069,1.7199067861097803,0.0013095,0.06319481217937292,6235.480678472415,no_collision
1.7199067861097803,0.0013095,0.06319481217937292,0.09541715020653,0.0003299,0.004375182205920812,37241.7023986479,no_collision
0.09541715020653,0.0003299,0.004375182205920812,0.14987665885650908,0.0002314,0.0043751779734973765,58387.78624165391,no_collision
0.14987665885650908,0.0002314,0.0043751779734973765,0.9564474114099006,0.0001679,0.008407200261408683,62266.92238469975,no_collision
0.9564474114099006,0.0001679,0.008407200261408683,0.2021911578557871,0.0001406,0.0044111182734199875,40741.18025044623,no_collision
0.2021911578557871,0.0001406,0.0044111182734199875,0.09010436796345926,0.0005054,0.004375301062842873,84046.5557521338,no_collision
0.09010436796345926,0.0005054,0.004375301062842873,0.08635365540092345,0.0001628,0.004375282562352802,83002.35538551414,no_collision
0.08635365540092345,0.0001628,0.004375282562352802,0.9620324650162824,0.0106307,0.008751383596858326,49113.36123156723,no_collision
0.9620324650162824,0.0106307,0.008751383596858326,1.7089565903827677,0.0008179,0.06647648033360526,19693.159522844733,no_collision
1.7089565903827677,0.0008179,0.06647648033360526,0.0003298672286269283,0.0003228,0.004375205942398639,38591.090765146895,no_collision
0.0003298672286269283,0.0003228,0.004375205942398639,0.00045553093477052005,8.37e-05,0.004375125482720122,69132.58285378577,no_collision
0.00045553093477052005,8.37e-05,0.004375125482720122,0.9534698797059983,0.0155696,0.008751305798806919,43419.00877304886,no_collision
0.9534698797059983,0.0155696,0.008751305798806919,1.7117787877832424,0.0105161,0.06273620894152011,19599.836714233883,no_collision
1.7117787877832424,0.0105161,0.06273620894152011,1.7203553357275427,0.0032496,0.06348853324649197,8907.47549092585,no_collision
1.7203553357275427,0.0032496,0.06348853324649197,1.7219348587005976,0.0054828,0.06325180743325988,6043.2796400507805,no_collision
1.7219348587005976,0.0054828,0.06325180743325988,1.7196048441491851,0.002362,0.06354486501346378,13412.48310245655,no_collision
1.7196048441491851,0.002362,0.06354486501346378,1.7213030495113757,0.0045756,0.06333228447780288,4073.589136453674,no_collision
1.7213030495113757,0.0045756,0.06333228447780288,1.715567897589322,0.0001329,0.06372518265793603,13107.571035499306,no_collision
1.715567897589322,0.0001329,0.06372518265793603,0.04177445564648428,0.0005431,0.004375177580798294,39425.53541655747,no_collision
